b: Puppe's rule.,OPTION A IS CORRECT.,1,2,False
c: Mesoderm..,OPTION C IS CORRECT.,3,3,True
c: 15-Oct.,OPTION D IS CORRECT.,4,3,False
b: PHEX.,OPTION A IS CORRECT.,1,2,False
a: Pyruvate to oxaloacetate.,OPTION A IS CORRECT.,1,1,True
d: Silver nitrate.,OPTION C IS CORRECT.,3,4,False
c: Bonded lingual retainer.,OPTION C IS CORRECT.,3,3,True
c: Selenium.,OPTION C IS CORRECT.,3,3,True
d: Ni — Cr.,OPTION D IS CORRECT.,4,4,True
b: Metabolic alkalosis.,OPTION A IS CORRECT.,1,2,False
b: Dental Caries.,OPTION B IS CORRECT.,2,2,True
a: Pulmonary embolism.,OPTION A IS CORRECT.,1,1,True
c: Longer duration of action.,OPTION B IS CORRECT.,2,3,False
a: Castable ceramic.,OPTION A IS CORRECT.,1,1,True
c: Mandibular 1st premolar.,OPTION A IS CORRECT.,1,3,False
c: Scatter diagram.,OPTION C IS CORRECT.,3,3,True
d: Granular cell myoblastorna.,OPTION B IS CORRECT.,2,4,False
"a: Doctor is guilty under ""Last clear chance"" doctrine.",OPTION A IS CORRECT.,1,1,True
d: Return of normal appetite.,OPTION D IS CORRECT.,4,4,True
a: Can be feile with surrogacy.,OPTION A IS CORRECT.,1,1,True
a: Lingual artery.,OPTION A IS CORRECT.,1,1,True
d: Decreasing kVp.,OPTION D IS CORRECT.,4,4,True
d: Rufinamide.,OPTION D IS CORRECT.,4,4,True
d: To be used within 30 minutes of having trauma.,OPTION D IS CORRECT.,4,4,True
c: Vein of Galen malformation.,OPTION C IS CORRECT.,3,3,True
d: Tolbutamide causes PIH.,OPTION A IS CORRECT.,1,4,False
b: Oval opening posterosuperior to the promontory.,OPTION B IS CORRECT.,2,2,True
d: 5.,OPTION B IS CORRECT.,2,4,False
a: Molars.,OPTION A IS CORRECT.,1,1,True
a: The blood vessels present in periodontal ligament rupture and release contents in surrounding space.,OPTION B IS CORRECT.,3,1,False
c: Infection is mostly due to endogenous source.,OPTION B IS CORRECT.,2,3,False
b: Tricuspid valve..,OPTION B IS CORRECT.,2,2,True
b: Compression on upper border.,OPTION A IS CORRECT.,1,2,False
d: Metronidazole.,OPTION D IS CORRECT.,4,4,True
b: Tetracycline.,OPTION B IS CORRECT.,2,2,True
a: MAP1B.,OPTION A IS CORRECT.,1,1,True
b: Dinoprostone.,OPTION B IS CORRECT.,2,2,True
d: Have a higher abrasion resistance than gold.,OPTION A IS CORRECT.,2,4,False
b: Oral hygiene.,OPTION A IS CORRECT.,1,2,False
a: After return of appetite.,OPTION A IS CORRECT.,1,1,True
c: herpangina.,OPTION C IS CORRECT.,3,3,True
b: Preganglionic fibres from lower thoracic and lumbar veebra come sympathetic chain to supply adrenals.,OPTION B IS CORRECT.,1,2,False
a: >50 degree.,OPTION C IS CORRECT.,3,1,False
a: 2 mm.,OPTION C IS CORRECT.,3,1,False
a: Less depth penetration is achieved with Ni-Ti spreader is achieved.,OPTION A IS CORRECT.,2,1,False
d: Person to person transmission.,OPTION D IS CORRECT.,4,4,True
a: Healthy population.,OPTION D IS CORRECT.,4,1,False
a: Wilson curve.,OPTION B IS CORRECT.,2,1,False
b: Gametocyte.,OPTION B IS CORRECT.,2,2,True
a: Urine acidification test.,OPTION A IS CORRECT.,1,1,True
a: Drug safety.,OPTION D IS CORRECT.,4,1,False
b: Learning disability.,OPTION A IS CORRECT.,1,2,False
d: Place deep into the socket from where it was removed.,OPTION B IS CORRECT.,2,4,False
d: Masson trichrome.,OPTION A IS CORRECT.,1,4,False
a: Bilateral undilated pupils.,OPTION A IS CORRECT.,1,1,True
d: Amylase.,OPTION C IS CORRECT.,3,4,False
b: Weight for age.,OPTION A IS CORRECT.,1,2,False
b: 8th week of fertilization.,OPTION B IS CORRECT.,2,2,True
d: Orthostatic hypotension.,OPTION D IS CORRECT.,4,4,True
b: Chromoblastomycosis.,OPTION B IS CORRECT.,2,2,True
d: Hypoglossal.,OPTION D IS CORRECT.,4,4,True
b: Low protein content.,OPTION B IS CORRECT.,2,2,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Phenobarbitone.,OPTION D IS CORRECT.,4,2,False
a: Polycystic ovarian syndrome.,OPTION A IS CORRECT.,1,1,True
a: Galeazzi fracture.,OPTION A IS CORRECT.,1,1,True
a: Difficulty in maintaining an adequate oxygen concentration.,OPTION A IS CORRECT.,1,1,True
a: A.,OPTION A IS CORRECT.,1,1,True
c: Zone of irritation.,OPTION C IS CORRECT.,3,3,True
"a: Phenylalanine, Tryptophan, Lysine.",OPTION A IS CORRECT.,1,1,True
"a: Lymphocytosis, Low Glucose, High protein.",OPTION A IS CORRECT.,1,1,True
b: Multifocal clonic.,OPTION C IS CORRECT.,3,2,False
a: Point mutation.,OPTION A IS CORRECT.,1,1,True
b: Elaboration of an enzyme that destroy penicillin.,OPTION B IS CORRECT.,2,2,True
c: Informed consent.,OPTION C IS CORRECT.,3,3,True
a: Troponin T.,OPTION A IS CORRECT.,1,1,True
b: Pulp.,OPTION C IS CORRECT.,3,2,False
a: USG to see cervical length.,OPTION A IS CORRECT.,1,1,True
a: Complete wetting of surfaces.,OPTION A IS CORRECT.,1,1,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
d: It stops metabolic and enzymatic activity of the cell.,OPTION A IS CORRECT.,1,4,False
a: Methotrexate.,OPTION A IS CORRECT.,1,1,True
a: Clean root surface with saline and reimplant.,OPTION B IS CORRECT.,2,1,False
b: Minocycline.,OPTION B IS CORRECT.,2,2,True
c: Silicone.,OPTION C IS CORRECT.,3,3,True
c: 3 months.,OPTION C IS CORRECT.,3,3,True
a: Cashless benefit on presenting smacard and fingerprints.,OPTION A IS CORRECT.,1,1,True
d: Carboxylase.,OPTION D IS CORRECT.,4,4,True
a: Increase target to object distance.,OPTION A IS CORRECT.,1,1,True
a: Spastic quadriplegia.,OPTION A IS CORRECT.,1,1,True
c: Bishydroxy coumarin.,OPTION D IS CORRECT.,4,3,False
a: Muscle Tension.,OPTION A IS CORRECT.,1,1,True
b: Immediate postpartum.,OPTION A IS CORRECT.,1,2,False
"b: Due to adherence to the capillary endothelium, they are not seen in peripheral blood.",OPTION B IS CORRECT.,2,2,True
d: Coronoid process.,OPTION A IS CORRECT.,1,4,False
a: Placenta succenturiata.,OPTION C IS CORRECT.,3,1,False
c: Unstable angina.,OPTION C IS CORRECT.,3,3,True
c: Serum calcium.,OPTION A IS CORRECT.,1,3,False
c: Osteoclast giant cells constitute the proliferative component of the tumor.,OPTION A IS CORRECT.,4,3,False
b: To activate the muscles of soft palate only.,OPTION A IS CORRECT.,1,2,False
d: Proteus Syndrome.,OPTION B IS CORRECT.,2,4,False
a: Have less marginal breakdown.,OPTION C IS CORRECT.,3,1,False
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Rinse with saline and reimplant.,OPTION A IS CORRECT.,1,2,False
a: Alpo syndrome.,OPTION A IS CORRECT.,1,1,True
c: Thyrotoxicosis.,OPTION B IS CORRECT.,2,3,False
b: Point B.,OPTION A IS CORRECT.,1,2,False
c: Coating with dihydric alcohol.,OPTION C IS CORRECT.,3,3,True
d: 70-120.,OPTION D IS CORRECT.,4,4,True
d: Increases external validity of the trial.,OPTION D IS CORRECT.,4,4,True
d: Acid red system..,OPTION A IS CORRECT.,1,4,False
b: Phenytoin.,OPTION B IS CORRECT.,2,2,True
b: Can be sterilized by heating.,OPTION C IS CORRECT.,3,2,False
a: Questionable prognosis.,OPTION B IS CORRECT.,2,1,False
b: Internal carotid artery.,OPTION A IS CORRECT.,1,2,False
d: 7 mg/kg.,OPTION A IS CORRECT.,1,4,False
c: 32.,OPTION B IS CORRECT.,2,3,False
a: Flap should be wider at the base.,OPTION B IS CORRECT.,2,1,False
d: Posterior teeth are 2 mm apart.,OPTION B IS CORRECT.,2,4,False
a: Plays a passive role.,OPTION B IS CORRECT.,2,1,False
a: 40%.,OPTION C IS CORRECT.,3,1,False
c: Can be associated with AR.,OPTION C IS CORRECT.,3,3,True
b: Frequency of sucrose intake.,OPTION B IS CORRECT.,2,2,True
d: Sialorrhoea.,OPTION D IS CORRECT.,4,4,True
"b: Sclerodactyly, esophageal dysmotility and Raynaud's phenomenon.",OPTION B IS CORRECT.,2,2,True
c: Finasteride.,OPTION C IS CORRECT.,3,3,True
c: Both.,OPTION C IS CORRECT.,3,3,True
a: Ulcerative colitis.,OPTION A IS CORRECT.,1,1,True
c: Vertical dimension.,OPTION B IS CORRECT.,2,3,False
b: 5'-3' exonuclease.,OPTION A IS CORRECT.,1,2,False
b: Superior oblique.,OPTION B IS CORRECT.,2,2,True
a: i.v. NaHCo3.,OPTION A IS CORRECT.,1,1,True
c: LASER.,OPTION A IS CORRECT.,1,3,False
c: Village health sanitation and nutrition committee (VHSNC).,OPTION B IS CORRECT.,2,3,False
c: Alveolar bone.,OPTION A IS CORRECT.,1,3,False
a: Thin mix of plaster of paris.,OPTION B IS CORRECT.,2,1,False
a: Anterior mandible is most common site.,OPTION C IS CORRECT.,1,1,True
a: Mastoid process is absent at birth.,OPTION C IS CORRECT.,1,1,True
d: Vapor pressure.,OPTION B IS CORRECT.,2,4,False
a: Hippocampus.,OPTION B IS CORRECT.,2,1,False
"c: C,A,D,B.",OPTION A IS CORRECT.,1,3,False
b: Oblique.,OPTION B IS CORRECT.,2,2,True
b: Normal vision with coloboma.,OPTION B IS CORRECT.,2,2,True
b: Remove the portion of long wavelength photons.,OPTION A IS CORRECT.,1,2,False
c: Dystrophin deficiency.,OPTION C IS CORRECT.,3,3,True
d: Planning to change vertical dimensions.,OPTION D IS CORRECT.,4,4,True
d: Fracture.,OPTION B IS CORRECT.,2,4,False
a: One way ANOVA.,OPTION A IS CORRECT.,1,1,True
b: Elliot separator.,OPTION C IS CORRECT.,3,2,False
a: S. sanguis.,OPTION A IS CORRECT.,1,1,True
c: Posterior wall of nasopharynx.,OPTION A IS CORRECT.,1,3,False
a: 17-46% of cases.,OPTION D IS CORRECT.,4,1,False
a: Invasive candidiasis.,OPTION A IS CORRECT.,1,1,True
a: Glycolysis.,OPTION D IS CORRECT.,4,1,False
b: Inhalation.,OPTION B IS CORRECT.,2,2,True
b: cd.,OPTION B IS CORRECT.,2,2,True
d: Reality testing is lost.,OPTION C IS CORRECT.,4,4,True
"b: D, antagonist.",OPTION A IS CORRECT.,1,2,False
c: Cu3Sn.,OPTION A IS CORRECT.,1,3,False
c: Chlorine based compounds.,OPTION D IS CORRECT.,4,3,False
c: 1-5 years age is not a high risk age group.,OPTION C IS CORRECT.,3,3,True
b: Prevention of epithelial migration.,OPTION B IS CORRECT.,2,2,True
c: Figure eight suture..,OPTION C IS CORRECT.,3,3,True
"a: Maxilla is normal, mandible is retrognathic.",OPTION C IS CORRECT.,2,1,False
c: Endemic.,OPTION C IS CORRECT.,3,3,True
a: Nestin.,OPTION A IS CORRECT.,1,1,True
d: 4&6 arch cartilage..,OPTION C IS CORRECT.,3,4,False
c: Polyvinyl alcohol.,OPTION D IS CORRECT.,4,3,False
b: 110 mm Hg.,OPTION D IS CORRECT.,4,2,False
b: History taking-oral care assessment-caries risk assessment-diet counseling-fluoride application-restoration.,OPTION B IS CORRECT.,2,2,True
b: Vit B12 deficiency.,OPTION B IS CORRECT.,2,2,True
b: Positive ANA.,OPTION B IS CORRECT.,2,2,True
a: A lateral canal extends from coronal 3rd to furcal region in distal canal..,OPTION A IS CORRECT.,1,1,True
a: Length of enamel rods is same as the thickness of enamel.,OPTION D IS CORRECT.,4,1,False
d: Dexmedetomidine.,OPTION D IS CORRECT.,4,4,True
a: Greater auricular nerve.,OPTION A IS CORRECT.,1,1,True
b: Asymptomatic for 24 to 30 hours.,OPTION D IS CORRECT.,3,2,False
d: All of the above..,OPTION D IS CORRECT.,4,4,True
b: The State Government's share of expenditure on medical care is 1/8; the ESI Corporation's share of expenditure on medical care is 7/8 of total cost.,OPTION D IS CORRECT.,1,2,False
d: Acetaminophen.,OPTION D IS CORRECT.,4,4,True
b: Septicemic shock.,OPTION B IS CORRECT.,2,2,True
b: Fat embolism.,OPTION B IS CORRECT.,2,2,True
c: Thyroxine.,OPTION C IS CORRECT.,3,3,True
d: +85 mV.,OPTION B IS CORRECT.,2,4,False
b: To determine outliars.,OPTION A IS CORRECT.,1,2,False
d: Vancomycin.,OPTION D IS CORRECT.,4,4,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: PCNL.,OPTION B IS CORRECT.,2,2,True
b: Around capillaries of pulp.,OPTION B IS CORRECT.,2,2,True
b: The unionized fraction of calcium in the plasma is an impoant determinant of PTH secretion.,OPTION A IS CORRECT.,1,2,False
"a: Sodium and potassium increases, calcium increases.",OPTION C IS CORRECT.,3,1,False
a: IL-1.,OPTION A IS CORRECT.,1,1,True
c: Neurofilaments.,OPTION C IS CORRECT.,3,3,True
c: Renal cell carcinoma.,OPTION B IS CORRECT.,2,3,False
d: Neutrophil chemotactic defects or Impaired neutrophil chemotaxis.,OPTION D IS CORRECT.,4,4,True
b: Gynecologist can abo the fetus upon the patient request.,OPTION C IS CORRECT.,3,2,False
a: Scapula.,OPTION C IS CORRECT.,3,1,False
d: Image is sharper than cause by halogen halide.,OPTION A IS CORRECT.,1,4,False
b: ZnPO4.,OPTION A IS CORRECT.,1,2,False
a: A cell free zone histologically similar to hyaline appearance.,OPTION A IS CORRECT.,1,1,True
c: Primidone.,OPTION A IS CORRECT.,1,3,False
b: Chronic hepatitis recovery state.,OPTION C IS CORRECT.,3,2,False
b: Mucormycosis.,OPTION D IS CORRECT.,4,2,False
b: Protein.,OPTION C IS CORRECT.,3,2,False
a: Piezoelectric vibration.,OPTION A IS CORRECT.,1,1,True
d: Complex tongue thrust..,OPTION B IS CORRECT.,2,4,False
d: Vitamin A.,OPTION D IS CORRECT.,4,4,True
b: Entamoeba.,OPTION A IS CORRECT.,1,2,False
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Myopic degeneration can lead to retinal detachment.,OPTION B IS CORRECT.,2,2,True
b: Is used in management of ANUG.,OPTION B IS CORRECT.,2,2,True
a: 10 years.,OPTION C IS CORRECT.,3,1,False
b: Has a foramen transversarium.,OPTION B IS CORRECT.,2,2,True
c: Carbon makes the casting brittle.,OPTION A IS CORRECT.,1,3,False
d: 5 feet.,OPTION C IS CORRECT.,3,4,False
a: Primary lower 1st molar.,OPTION B IS CORRECT.,2,1,False
b: Non-proliferative diabetic retinopathy.,OPTION B IS CORRECT.,2,2,True
a: IgG Anti HbcAg.,OPTION A IS CORRECT.,1,1,True
d: Ice cream.,OPTION A IS CORRECT.,1,4,False
a: Sensorimotor.,OPTION C IS CORRECT.,3,1,False
a: Macular edema.,OPTION A IS CORRECT.,1,1,True
a: Basal Cell Carcinoma.,OPTION A IS CORRECT.,1,1,True
b: Submandibular space.,OPTION B IS CORRECT.,2,2,True
a: Alcohol dehydrogenase.,OPTION A IS CORRECT.,1,1,True
a: DMFT and past caries experience.,OPTION A IS CORRECT.,1,1,True
a: Mesio-occlusal rest.,OPTION B IS CORRECT.,2,1,False
b: Down's syndrome.,OPTION B IS CORRECT.,2,2,True
b: Maxillary arch expansion.,OPTION A IS CORRECT.,1,2,False
d: Phenytoin.,OPTION D IS CORRECT.,4,4,True
c: Flower spray ending.,OPTION A IS CORRECT.,1,3,False
a: Sclera.,OPTION C IS CORRECT.,3,1,False
a: Increases surface character..,OPTION C IS CORRECT.,3,1,False
a: 22-40%.,OPTION A IS CORRECT.,1,1,True
a: 1st molar.,OPTION A IS CORRECT.,1,1,True
d: First line defense against bacterial peptides.,OPTION A IS CORRECT.,1,4,False
a: Development of reflexive behavior.,OPTION C IS CORRECT.,3,1,False
a: Hydroxyapatite.,OPTION C IS CORRECT.,3,1,False
a: Pterygomaxillary notches & fovea palatine.,OPTION A IS CORRECT.,1,1,True
c: Osteoid osteoma.,OPTION C IS CORRECT.,3,3,True
a: Palmar interossei.,OPTION A IS CORRECT.,1,1,True
b: 25%.,OPTION A IS CORRECT.,1,2,False
d: Continues through out life.,OPTION C IS CORRECT.,3,4,False
c: palate.,OPTION B IS CORRECT.,2,3,False
b: A lateral canal extends from coronal third to furcal region particular in distal canal.,OPTION C IS CORRECT.,4,2,False
a: Turner's syndrome.,OPTION A IS CORRECT.,1,1,True
b: Will cause PDL destruction of abutment teeth.,OPTION B IS CORRECT.,2,2,True
a: Surgical repair.,OPTION A IS CORRECT.,1,1,True
b: Posterior to Zygomaticotemporal suture.,OPTION A IS CORRECT.,1,2,False
b: Helsinki declaration.,OPTION B IS CORRECT.,2,2,True
b: Persistence of tuberculum impar.,OPTION B IS CORRECT.,2,2,True
a: Chlamydia trachomatis.,OPTION D IS CORRECT.,4,1,False
b: Primary spermatocyte to secondary spermatocyte.,OPTION B IS CORRECT.,2,2,True
d: Mesial surface.,OPTION B IS CORRECT.,2,4,False
a: 8:10.,OPTION B IS CORRECT.,2,1,False
d: Both prolactin and growth hormone.,OPTION D IS CORRECT.,4,4,True
d: Low fat mobilization.,OPTION C IS CORRECT.,3,4,False
a: 0.34.,OPTION B IS CORRECT.,2,1,False
a: Metal ceramic crown.,OPTION A IS CORRECT.,1,1,True
b: Unable to express MHC class I proteins.,OPTION A IS CORRECT.,1,2,False
b: Minimal invasion.,OPTION B IS CORRECT.,2,2,True
a: Step back technique..,OPTION B IS CORRECT.,2,1,False
b: Demonstration of mycelia and spores in scrapping.,OPTION B IS CORRECT.,2,2,True
c: Transpharyngeal.,OPTION B IS CORRECT.,2,3,False
d: Incision of the duct and removal of calculus.,OPTION D IS CORRECT.,4,4,True
d: Autograft.,OPTION D IS CORRECT.,4,4,True
d: Mineralocoicoids.,OPTION D IS CORRECT.,4,4,True
b: Low safety.,OPTION B IS CORRECT.,2,2,True
a: Obstinate..,OPTION A IS CORRECT.,1,1,True
a: Chi square test.,OPTION A IS CORRECT.,1,1,True
b: Rake angle..,OPTION B IS CORRECT.,2,2,True
a: Levator ani muscle is attached at pelvic brim.,OPTION C IS CORRECT.,3,1,False
c: Autosomal dominant.,OPTION A IS CORRECT.,1,3,False
a: Decrease micro leakage.,OPTION A IS CORRECT.,1,1,True
a: Thyroxine.,OPTION B IS CORRECT.,2,1,False
b: Virrel's sign.,OPTION B IS CORRECT.,2,2,True
a: Chlohalidone.,OPTION A IS CORRECT.,1,1,True
b: Actinomycin D is not a cell specific but It's a cell cycle specific.,OPTION A IS CORRECT.,1,2,False
b: Sphenoid.,OPTION B IS CORRECT.,2,2,True
d: Distal cut toward the recipient site.,OPTION A IS CORRECT.,1,4,False
a: Circumferential.,OPTION A IS CORRECT.,1,1,True
a: It stimulates growth of Staph and Candida as it is non selective.,OPTION C IS CORRECT.,4,1,False
a: Transcranial ultrasound.,OPTION C IS CORRECT.,3,1,False
a: Adamantinoma.,OPTION C IS CORRECT.,3,1,False
a: Metoclopramdie.,OPTION A IS CORRECT.,1,1,True
a: Paget's disease.,OPTION A IS CORRECT.,1,1,True
b: Hepatocyte nuclear factor-1.,OPTION A IS CORRECT.,1,2,False
b: Retinoblastoma.,OPTION B IS CORRECT.,2,2,True
c: Pregang I ion ic.,OPTION D IS CORRECT.,4,3,False
c: Tail of parotid.,OPTION D IS CORRECT.,4,3,False
a: Bone grafting and load bearing.,OPTION A IS CORRECT.,1,1,True
b: Leptin.,OPTION B IS CORRECT.,2,2,True
b: Single tooth missing in posterior region.,OPTION D IS CORRECT.,4,2,False
a: Gingival Height of contour more incisally.,OPTION A IS CORRECT.,1,1,True
a: Bilateral band and loop.,OPTION A IS CORRECT.,1,1,True
b: 50–70% occur in lungs.,OPTION A IS CORRECT.,1,2,False
d: Two or more periapical views at different angles and an occlusal view.,OPTION D IS CORRECT.,4,4,True
c: Ganglion cells.,OPTION C IS CORRECT.,3,3,True
d: Tibialis anterior.,OPTION D IS CORRECT.,4,4,True
a: Cutting efficiency..,OPTION A IS CORRECT.,1,1,True
c: Plaque microflora becomes gram negative.,OPTION B IS CORRECT.,2,3,False
a: Useful and Harmful..,OPTION B IS CORRECT.,2,1,False
c: During parturition.,OPTION B IS CORRECT.,2,3,False
b: Unpaired or independent t - test.,OPTION A IS CORRECT.,1,2,False
c: Microorganisms.,OPTION C IS CORRECT.,3,3,True
a: Schedule H.,OPTION A IS CORRECT.,1,1,True
a: B>A>D>C.,OPTION B IS CORRECT.,1,1,True
d: Decayed tooth.,OPTION C IS CORRECT.,3,4,False
b: Vitamin 82.,OPTION A IS CORRECT.,1,2,False
a: Resistance form.,OPTION B IS CORRECT.,2,1,False
b: Rectal.,OPTION C IS CORRECT.,3,2,False
a: Neonatal pulmonary alveolar proteinosis.,OPTION A IS CORRECT.,1,1,True
d: Continue sodium valproate with regular monitoring of serum levels.,OPTION D IS CORRECT.,4,4,True
b: Metabolic acidosis.,OPTION A IS CORRECT.,1,2,False
c: Excessive pressure on ridge.,OPTION C IS CORRECT.,3,3,True
a: Gates glidden drill.,OPTION A IS CORRECT.,1,1,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
d: Sandblasting with aluminium oxide.,OPTION D IS CORRECT.,4,4,True
a: Triangular.,OPTION B IS CORRECT.,2,1,False
a: Epileptic surgery.,OPTION A IS CORRECT.,1,1,True
d: Mitochondrial.,OPTION A IS CORRECT.,1,4,False
b: Retrograde amnesia.,OPTION B IS CORRECT.,2,2,True
b: Late ejection systolic click.,OPTION A IS CORRECT.,1,2,False
c: Mucormycosis.,OPTION D IS CORRECT.,4,3,False
c: White.,OPTION C IS CORRECT.,3,3,True
a: High-dose dexamethasone.,OPTION B IS CORRECT.,2,1,False
d: Low fat mobilization.,OPTION D IS CORRECT.,1,4,False
a: GIT.,OPTION C IS CORRECT.,3,1,False
a: Nemst equation.,OPTION C IS CORRECT.,3,1,False
c: Interval/Ratio scale.,OPTION C IS CORRECT.,3,3,True
c: Buccal space.,OPTION D IS CORRECT.,4,3,False
a: Interval/Ratio scale.,OPTION A IS CORRECT.,1,1,True
c: Pulmonary stenosis.,OPTION C IS CORRECT.,3,3,True
c: Pulmonary hypoplasia.,OPTION C IS CORRECT.,3,3,True
d: Lateral cutaneous Nerve of thigh.,OPTION B IS CORRECT.,2,4,False
c: Gastroschisis.,OPTION B IS CORRECT.,2,3,False
a: Increases strength.,OPTION A IS CORRECT.,1,1,True
a: By binding with trivalent Fe3+.,OPTION B IS CORRECT.,2,1,False
a: Cocaine.,OPTION A IS CORRECT.,1,1,True
a: D-1.,OPTION B IS CORRECT.,2,1,False
d: Succinylcholine.,OPTION D IS CORRECT.,4,4,True
b: Increase in arterial carbon dioxide level.,OPTION A IS CORRECT.,1,2,False
d: Tuberculous meningitis.,OPTION D IS CORRECT.,4,4,True
a: Turners hypoplasia.,OPTION C IS CORRECT.,3,1,False
b: Haversian fibres.,OPTION B IS CORRECT.,2,2,True
a: There is immediate increase in venous return.,OPTION A IS CORRECT.,1,1,True
b: Ketotic hypoglycemia.,OPTION B IS CORRECT.,2,2,True
a: ECC.,OPTION A IS CORRECT.,1,1,True
a: Bicoronal incision.,OPTION A IS CORRECT.,1,1,True
a: Flumazenil.,OPTION A IS CORRECT.,1,1,True
c: 50 minutes.,OPTION D IS CORRECT.,4,3,False
c: Coagulase.,OPTION C IS CORRECT.,3,3,True
b: Haemorrhage.,OPTION B IS CORRECT.,2,2,True
a: Maternal bradycardia.,OPTION B IS CORRECT.,2,1,False
c: 681 micrometer.,OPTION C IS CORRECT.,3,3,True
b: Junction of the incisal and middle thirds.,OPTION B IS CORRECT.,2,2,True
c: Lateral spinothalamic tract.,OPTION C IS CORRECT.,3,3,True
d: Salivary reductase test.,OPTION A IS CORRECT.,1,4,False
d: Clouding and fluid level.,OPTION D IS CORRECT.,4,4,True
c: Drug induced-NSAIDs.,OPTION D IS CORRECT.,4,3,False
b: Odontoblasts.,OPTION B IS CORRECT.,2,2,True
a: Crohn's disease.,OPTION A IS CORRECT.,1,1,True
b: Surgery + Radiotherapy.,OPTION B IS CORRECT.,2,2,True
a: Polymerization shrinkage is greater if bonded surface area is lesser than unbounded surface area.,OPTION A IS CORRECT.,2,1,False
a: Fundus.,OPTION B IS CORRECT.,2,1,False
c: Salivation on smelling food.,OPTION C IS CORRECT.,3,3,True
d: Opistorchis viverrini.,OPTION A IS CORRECT.,1,4,False
c: Ion exchange chromatography.,OPTION C IS CORRECT.,3,3,True
a: Most common method of placental separation.,OPTION B IS CORRECT.,2,1,False
d: Complete debridement and apexification.,OPTION B IS CORRECT.,2,4,False
a: Fibres of mylohyoid.,OPTION A IS CORRECT.,1,1,True
c: Nuclear palisading.,OPTION C IS CORRECT.,3,3,True
c: Slow pulse rate.,OPTION C IS CORRECT.,3,3,True
c: Stage 3.,OPTION B IS CORRECT.,2,3,False
a: Ahritis.,OPTION A IS CORRECT.,1,1,True
"c: Keep roots, plaque free.",OPTION C IS CORRECT.,3,3,True
d: Cardiac output.,OPTION B IS CORRECT.,2,4,False
d: Multiple myeloma.,OPTION D IS CORRECT.,4,4,True
a: Brittle fracture.,OPTION A IS CORRECT.,1,1,True
b: Rape by threatening.,OPTION D IS CORRECT.,4,2,False
a: Thyroid.,OPTION A IS CORRECT.,1,1,True
b: More safe than other sedatives when take in larger amounts.,OPTION B IS CORRECT.,2,2,True
b: Pregnancy gingivitis.,OPTION B IS CORRECT.,2,2,True
b: Decreased risk of cardiovascular disease.,OPTION B IS CORRECT.,2,2,True
d: Expose the crown and keep it exposed.,OPTION A IS CORRECT.,1,4,False
d: Acute viral myositis.,OPTION A IS CORRECT.,1,4,False
b: Erythrocyte.,OPTION B IS CORRECT.,2,2,True
d: Atomic attraction.,OPTION B IS CORRECT.,2,4,False
c: ARR = 1% and RR = 0.9.,OPTION A IS CORRECT.,1,3,False
b: Greater petrosal nerve.,OPTION B IS CORRECT.,2,2,True
b: Hepatic steatosis.,OPTION B IS CORRECT.,2,2,True
a: Trapezoidal.,OPTION A IS CORRECT.,1,1,True
c: Continue the surgery with careful monitoring of fluid status.,OPTION C IS CORRECT.,3,3,True
a: 28.,OPTION D IS CORRECT.,4,1,False
a: Strength.,OPTION C IS CORRECT.,3,1,False
d: Single breath nitrogen test.,OPTION B IS CORRECT.,2,4,False
b: Craniopharyngioma.,OPTION B IS CORRECT.,2,2,True
c: 30%.,OPTION A IS CORRECT.,1,3,False
a: T2N0M0.,OPTION D IS CORRECT.,4,1,False
b: At birth.,OPTION D IS CORRECT.,4,2,False
d: Severe.,OPTION B IS CORRECT.,2,4,False
a: Wait and watch for 6 years.,OPTION D IS CORRECT.,4,1,False
c: Chorionic villus sampling.,OPTION C IS CORRECT.,3,3,True
a: Triangular.,OPTION D IS CORRECT.,4,1,False
c: Mivacurum.,OPTION C IS CORRECT.,3,3,True
c: CSF examination.,OPTION A IS CORRECT.,1,3,False
c: Run out..,OPTION A IS CORRECT.,1,3,False
a: Histopathology is determined by Gleason score.,OPTION A IS CORRECT.,1,1,True
c: Citrate phosphate dextrose-adenine (CPD-A).,OPTION C IS CORRECT.,3,3,True
d: Group function..,OPTION C IS CORRECT.,3,4,False
d: Non-Union.,OPTION B IS CORRECT.,2,4,False
d: Kinesiography.,OPTION D IS CORRECT.,4,4,True
d: Temperature.,OPTION D IS CORRECT.,4,4,True
a: Serum potassium.,OPTION A IS CORRECT.,1,1,True
d: Diabetes mellitus.,OPTION D IS CORRECT.,4,4,True
c: Cervical vertebrae.,OPTION A IS CORRECT.,1,3,False
d: All of the above.,OPTION C IS CORRECT.,3,4,False
b: Fetus.,OPTION B IS CORRECT.,2,2,True
c: Spironolactone.,OPTION B IS CORRECT.,2,3,False
b: Choloroform.,OPTION D IS CORRECT.,4,2,False
a: complete or incomplete isthmus between three or more canals.,OPTION A IS CORRECT.,1,1,True
